anime_id,title,title_english,image_url,type,source,rating,score,premiered,studio,genre
31827,Comet Lucifer: Garden Indigo no Shasou kara,,https://myanimelist.cdn-dena.com/images/anime/12/76688.jpg,Special,Original,G - All Ages,6.17,0,0,"Adventure, Comedy, Fantasy"
1584,Stratos 4 Advance Kanketsu-hen,,https://myanimelist.cdn-dena.com/images/anime/13/59213.jpg,OVA,Unknown,PG-13 - Teens 13 or older,7.04,0,0,"Comedy, Military, Sci-Fi"
3465,Nagasaki 1945: Angelus no Kane,Nagasaki 1945 ~ The Angelus Bells,https://myanimelist.cdn-dena.com/images/anime/3/22960.jpg,Movie,Unknown,None,6.29,0,0,"Drama, Historical, Military"
6809,Toshi Densetsu Monogatari Hikiko,,https://myanimelist.cdn-dena.com/images/anime/7/15762.jpg,OVA,Original,R - 17+ (violence & profanity),6.03,0,0,Horror
244,Agatha Christie no Meitantei Poirot to Marple,Agatha Christie's Great Detectives Poirot and Marple,https://myanimelist.cdn-dena.com/images/anime/6/3149.jpg,TV,Novel,G - All Ages,6.94,Summer 2004,OLM,"Historical, Mystery"
2614,Mirai Shounen Conan: Kyodaiki Gigant no Fukkatsu,,https://myanimelist.cdn-dena.com/images/anime/4/17369.jpg,Movie,Novel,PG-13 - Teens 13 or older,6.86,0,Nippon Animation,"Sci-Fi, Adventure, Drama"
2443,Kara no Naka no Kotori,,https://myanimelist.cdn-dena.com/images/anime/4/7381.jpg,OVA,Unknown,Rx - Hentai,5.57,0,0,Hentai
36551,Lalala Lala-chan: Patapata Daisensou,,https://myanimelist.cdn-dena.com/images/anime/1828/91150.jpg,TV,Original,G - All Ages,4.88,Fall 2016,Usagi Ou,"Adventure, Fantasy, Kids"
14207,Lovely Series,Lovely Series,https://myanimelist.cdn-dena.com/images/anime/3/39129.jpg,OVA,Unknown,Rx - Hentai,5,0,0,Hentai
13303,Usogui,,https://myanimelist.cdn-dena.com/images/anime/9/39507.jpg,OVA,Manga,None,5.72,0,Shueisha,"Game, Psychological, Seinen"
10015,Yu☆Gi☆Oh! Zexal,Yu-Gi-Oh! Zexal,https://myanimelist.cdn-dena.com/images/anime/4/40295.jpg,TV,Manga,PG-13 - Teens 13 or older,6.5,Spring 2011,Studio Gallop,"Action, Fantasy, Game, Shounen"
9421,SMAnime,,https://myanimelist.cdn-dena.com/images/anime/5/26092.jpg,OVA,Unknown,R - 17+ (violence & profanity),6.46,0,0,"Action, Seinen"
10392,Pet Life,,https://myanimelist.cdn-dena.com/images/anime/5/28572.jpg,OVA,Manga,Rx - Hentai,6.43,0,0,Hentai
35129,Tottoko Hamtarou no Tottoko Taisetsu!! Koutsuu Rule,,https://myanimelist.cdn-dena.com/images/anime/4/84725.jpg,OVA,Manga,G - All Ages,6.19,0,0,"Drama, Kids"
35880,Yowamushi Pedal: Re:Generation,,https://myanimelist.cdn-dena.com/images/anime/1926/90708.jpg,Movie,Manga,PG-13 - Teens 13 or older,6.94,0,TMS Entertainment,"Comedy, Sports, Drama, Shounen"
21325,Pupipo!,,https://myanimelist.cdn-dena.com/images/anime/11/58853.jpg,TV,Manga,PG - Children,6.87,Winter 2014,AIC Plus+,"Slice of Life, Comedy, Supernatural, School"
2332,Plastic Little,,https://myanimelist.cdn-dena.com/images/anime/10/2599.jpg,OVA,Unknown,R+ - Mild Nudity,6.23,0,Animate Film,"Action, Adventure, Comedy, Ecchi, Mecha, Military, Romance, Sci-Fi"
36934,Captain Tsubasa (2018),,https://myanimelist.cdn-dena.com/images/anime/1866/91270.jpg,TV,Manga,G - All Ages,7.73,Spring 2018,David Production,"Action, Sports, Shounen"
34615,Usakame Special,,https://myanimelist.cdn-dena.com/images/anime/9/83507.jpg,Special,Manga,PG-13 - Teens 13 or older,5.69,0,Millepensee,"Comedy, Sports, Shounen"
33858,Kissaten Soudou,,https://myanimelist.cdn-dena.com/images/anime/8/81518.jpg,ONA,Other,G - All Ages,3.38,0,0,Comedy
7621,Chuumon no Ooi Ryouriten,,https://myanimelist.cdn-dena.com/images/anime/13/36605.jpg,Movie,Book,G - All Ages,6.07,0,0,"Horror, Supernatural, Fantasy"
36327,Fate/Apocrypha: Seihai Daisen Kaimaku-hen,,https://myanimelist.cdn-dena.com/images/anime/2/87989.jpg,Special,Light novel,R - 17+ (violence & profanity),6.39,0,A-1 Pictures,"Action, Historical, Supernatural, Drama, Magic, Fantasy"
30365,Shinmai Maou no Testament Burst OVA,,https://myanimelist.cdn-dena.com/images/anime/8/81185.jpg,OVA,Light novel,R+ - Mild Nudity,6.95,0,Production IMS,"Action, Harem, Demons, Romance, Ecchi, Fantasy"
9982,Fairy Tail OVA,,https://myanimelist.cdn-dena.com/images/anime/10/65661.jpg,OVA,Manga,PG-13 - Teens 13 or older,7.75,0,Satelight/A-1 Pictures,"Comedy, Magic, Ecchi, Fantasy, Shounen"
2693,Detatoko Princess,Suddenly Princess,https://myanimelist.cdn-dena.com/images/anime/10/62217.jpg,OVA,Unknown,PG-13 - Teens 13 or older,6.08,0,J.C.Staff,"Comedy, Fantasy"
6680,Doujouji,Dojoji Temple,https://myanimelist.cdn-dena.com/images/anime/7/81209.jpg,Movie,Original,PG-13 - Teens 13 or older,6.09,0,0,"Supernatural, Historical"
29718,Kumo no Ito (Special),,https://myanimelist.cdn-dena.com/images/anime/10/75146.jpg,Special,Unknown,G - All Ages,5.48,0,0,Drama
18455,M Ogui: Last Order,,https://myanimelist.cdn-dena.com/images/anime/4/50295.jpg,OVA,Manga,Rx - Hentai,6.43,0,0,Hentai
22565,Bad Badtz-Maru no Ari to Kirigirisu,Bad Badtz-Maru in the Ants and the Grasshopper,https://myanimelist.cdn-dena.com/images/anime/9/58881.jpg,OVA,Unknown,G - All Ages,5.4,0,0,"Kids, Fantasy"
2099,Silent Möbius: The Motion Picture,,https://myanimelist.cdn-dena.com/images/anime/4/32059.jpg,Movie,Manga,PG-13 - Teens 13 or older,6.43,0,AIC,"Sci-Fi, Adventure, Supernatural"
7264,Onmyouji Ayakashi no Megami: Inran Jubaku,,https://myanimelist.cdn-dena.com/images/anime/2/29388.jpg,OVA,Original,Rx - Hentai,6.04,0,0,"Hentai, Yuri"
24175,Nozo x Kimi,,https://myanimelist.cdn-dena.com/images/anime/10/67123.jpg,OVA,Manga,R+ - Mild Nudity,6.58,0,Zexcs,"Comedy, Ecchi, Romance, School, Shounen"
5613,Ningyou no Yakata,,https://myanimelist.cdn-dena.com/images/anime/8/41615.jpg,OVA,Visual novel,Rx - Hentai,5.61,0,0,Hentai
15673,Tell Your World,,https://myanimelist.cdn-dena.com/images/anime/2/42663.jpg,Music,Unknown,G - All Ages,6.96,0,0,Music
312,Ace wo Nerae!: Final Stage,,https://myanimelist.cdn-dena.com/images/anime/6/71784.jpg,OVA,Unknown,PG-13 - Teens 13 or older,6.51,0,0,"Action, Drama, Sports"
6935,Enkinhou no Hako: Hakase no Sagashimono,The Researcher's Search - Perspectivenbox,https://myanimelist.cdn-dena.com/images/anime/4/16122.jpg,Special,Unknown,G - All Ages,5.23,0,0,Slice of Life
21507,Soul Eater NOT!,,https://myanimelist.cdn-dena.com/images/anime/8/61889.jpg,TV,Manga,PG-13 - Teens 13 or older,6.22,Spring 2014,Bones,"Action, Comedy, Ecchi, Shounen, Supernatural"
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,My Teen Romantic Comedy SNAFU TOO!,https://myanimelist.cdn-dena.com/images/anime/11/75376.jpg,TV,Light novel,PG-13 - Teens 13 or older,8.29,Spring 2015,feel.,"Slice of Life, Comedy, Drama, Romance, School"
29085,Sei Yariman Sisters Pakopako Nikki The Animation,,https://myanimelist.cdn-dena.com/images/anime/3/69995.jpg,OVA,Visual novel,Rx - Hentai,6.87,0,G-Lam,Hentai
2862,Tokineiro,,https://myanimelist.cdn-dena.com/images/anime/6/4009.jpg,OVA,Visual novel,Rx - Hentai,5.17,0,AT-2,Hentai
33050,Fate/stay night Movie: Heaven's Feel 3,,https://myanimelist.cdn-dena.com/images/anime/4/79292.jpg,Movie,Visual novel,R - 17+ (violence & profanity),0,0,ufotable,"Action, Fantasy, Magic, Supernatural"
12955,Cele Kano,,https://myanimelist.cdn-dena.com/images/anime/11/36329.jpg,OVA,Manga,Rx - Hentai,6.42,0,0,Hentai
11197,Kuma no Puutarou,,https://myanimelist.cdn-dena.com/images/anime/6/31019.jpg,TV,Unknown,None,6.27,Spring 1995,Studio Deen,Comedy
10812,Toumei Shounen Tantei Akira,,https://myanimelist.cdn-dena.com/images/anime/11/29866.jpg,Special,Unknown,PG-13 - Teens 13 or older,5.67,0,0,"Action, Shounen"
989,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi,,https://myanimelist.cdn-dena.com/images/anime/3/9393.jpg,Special,Unknown,PG-13 - Teens 13 or older,6.08,0,T.P.O,"Historical, Military"
215,Pia Carrot e Youkoso!! 2 DX,,https://myanimelist.cdn-dena.com/images/anime/11/50781.jpg,OVA,Unknown,PG-13 - Teens 13 or older,6.46,0,0,"Comedy, Romance"
8840,Senkou no Night Raid: Yogen,Night Raid 1931: The Prophecy,https://myanimelist.cdn-dena.com/images/anime/2/24432.jpg,Special,Original,R - 17+ (violence & profanity),6.37,0,A-1 Pictures,"Action, Historical, Military, Super Power"
20931,Oneechan ga Kita,,https://myanimelist.cdn-dena.com/images/anime/3/56415.jpg,TV,4-koma manga,PG-13 - Teens 13 or older,6.49,Winter 2014,C2C,"Comedy, Slice of Life"
7113,30th Gundam Perfect Mission,,https://myanimelist.cdn-dena.com/images/anime/9/63385.jpg,OVA,Unknown,G - All Ages,7.02,0,Sunrise,"Mecha, Sci-Fi"
31643,Mr. Deniroo in Henteko Mushi,,https://myanimelist.cdn-dena.com/images/anime/11/76255.jpg,Special,Unknown,G - All Ages,4.55,0,0,"Comedy, Kids, Slice of Life"
34852,Pikaia!!,,https://myanimelist.cdn-dena.com/images/anime/6/84105.jpg,TV,Original,G - All Ages,5.05,Winter 2017,0,"Slice of Life, Kids, Drama"
20963,Shimajirou to Kujira no Uta,,https://myanimelist.cdn-dena.com/images/anime/5/55323.jpg,Movie,Unknown,G - All Ages,5.17,0,0,"Adventure, Comedy, Fantasy, Kids"
1102,Urda,,https://myanimelist.cdn-dena.com/images/anime/4/33543.jpg,ONA,Unknown,PG-13 - Teens 13 or older,4.74,0,Romanov Films,"Action, Historical, Military, Sci-Fi"
4732,Grope: Yami no naka no Kotoritachi,,https://myanimelist.cdn-dena.com/images/anime/4/25398.jpg,OVA,Visual novel,Rx - Hentai,6.1,0,Suzuki Mirano,Hentai
4087,Michiko to Hatchin,Michiko & Hatchin,https://myanimelist.cdn-dena.com/images/anime/10/59535.jpg,TV,Original,R - 17+ (violence & profanity),7.88,Fall 2008,Manglobe,"Action, Adventure"
16512,Devil Survivor 2 The Animation,Devil Survivor 2 The Animation,https://myanimelist.cdn-dena.com/images/anime/11/47191.jpg,TV,Game,R - 17+ (violence & profanity),7.02,Spring 2013,Bridge,"Action, Demons, Supernatural"
2602,Kenkou Zenrakei Suieibu Umishou,,https://myanimelist.cdn-dena.com/images/anime/7/73477.jpg,TV,Manga,PG-13 - Teens 13 or older,7.22,Summer 2007,Artland,"Comedy, Sports, Ecchi, School, Shounen"
1342,Violence Jack: Jigoku Gai-hen,Violence Jack: Evil Town,https://myanimelist.cdn-dena.com/images/anime/13/12874.jpg,OVA,Unknown,R+ - Mild Nudity,5.69,0,0,"Action, Drama, Horror"
5994,Midoriyama Koukou Koushien-hen,,https://myanimelist.cdn-dena.com/images/anime/8/75589.jpg,OVA,Unknown,PG-13 - Teens 13 or older,7.04,0,0,"Comedy, School, Sports"
24201,Rakugaki Picasso,,https://myanimelist.cdn-dena.com/images/anime/4/62599.jpg,Music,Unknown,G - All Ages,5.51,0,0,Music
2434,Kijoku: Princess Double Kari,Slutty-Princess Diaries,https://myanimelist.cdn-dena.com/images/anime/11/29757.jpg,OVA,Visual novel,Rx - Hentai,5.98,0,0,Hentai
5614,Shikkaku Ishi,,https://myanimelist.cdn-dena.com/images/anime/10/11585.jpg,OVA,Unknown,Rx - Hentai,5.79,0,Studio Jam,Hentai
23979,Something Great Chizu ni Nai Machi,,https://myanimelist.cdn-dena.com/images/anime/13/62181.jpg,Movie,Unknown,G - All Ages,8,0,0,Slice of Life
13091,Ojiichan ga Kaizoku Datta Koro,,https://myanimelist.cdn-dena.com/images/anime/6/36699.jpg,Movie,Original,G - All Ages,5.4,0,0,Comedy
13667,Naruto: Shippuuden Movie 6 - Road to Ninja,Road to Ninja: Naruto the Movie,https://myanimelist.cdn-dena.com/images/anime/6/51863.jpg,Movie,Manga,PG-13 - Teens 13 or older,7.82,0,Studio Pierrot,"Action, Super Power, Adventure, Martial Arts, Shounen"
34393,Room Mate,Room Mate,https://myanimelist.cdn-dena.com/images/anime/10/85196.jpg,TV,Original,PG-13 - Teens 13 or older,4.9,Spring 2017,TYPHOON GRAPHICS,"Harem, Slice of Life"
4872,Goku Sayonara Zetsubou Sensei,Goodbye Mr. Despair OAD,https://myanimelist.cdn-dena.com/images/anime/10/14336.jpg,OVA,Manga,R - 17+ (violence & profanity),7.92,0,Shaft,"Comedy, Parody, School"
3475,Muramasa,Muramasa,https://myanimelist.cdn-dena.com/images/anime/2/66111.jpg,Movie,Original,PG-13 - Teens 13 or older,6.3,0,0,"Historical, Horror, Martial Arts, Samurai"
32684,Suki na Mono wa Suki Dakara Shou ga Nai!!: Onsen ni Ikou!,,https://myanimelist.cdn-dena.com/images/anime/8/78436.jpg,Special,Visual novel,PG-13 - Teens 13 or older,6.58,0,Zexcs,"Comedy, School, Shoujo, Shounen Ai, Slice of Life"
1927,Gakuen Tokusou Hikaruon,Campus Special Investigator Hikaruon,https://myanimelist.cdn-dena.com/images/anime/2/5861.jpg,OVA,Original,R - 17+ (violence & profanity),5.81,0,AIC,"Action, Super Power, Martial Arts, School"
8316,Kawasaki Frontale x Tentai Senshi Sunred,,https://myanimelist.cdn-dena.com/images/anime/13/75005.jpg,Special,Manga,PG-13 - Teens 13 or older,5.97,0,AIC A.S.T.A.,"Comedy, Parody, Seinen, Sports, Super Power"
2079,Majuu Senshi Luna Varga,,https://myanimelist.cdn-dena.com/images/anime/9/29832.jpg,OVA,Light novel,R+ - Mild Nudity,5.96,0,AIC/Studio Hakk,"Adventure, Comedy, Ecchi, Fantasy, Magic"
29771,Recorder,,https://myanimelist.cdn-dena.com/images/anime/5/71617.jpg,Movie,Original,G - All Ages,5.23,0,0,"Dementia, Music"
10276,Tennis no Ouji-sama: Mini Theater,,https://myanimelist.cdn-dena.com/images/anime/9/28332.jpg,Special,Unknown,PG-13 - Teens 13 or older,7.05,0,0,Comedy
5140,Karaoke Senshi Mike-tarou,,https://myanimelist.cdn-dena.com/images/anime/9/69565.jpg,TV,Manga,PG-13 - Teens 13 or older,6.96,Spring 1994,0,"Kids, Music"
34754,Rilu Rilu Fairilu: Yousei no Door,,https://myanimelist.cdn-dena.com/images/anime/7/83790.jpg,TV,Original,G - All Ages,6.75,Winter 2016,Studio Deen,"Slice of Life, Magic, Fantasy"
6438,Detective Conan OVA 09: The Stranger in 10 Years...,,https://myanimelist.cdn-dena.com/images/anime/5/14746.jpg,OVA,Manga,PG-13 - Teens 13 or older,8.05,0,TMS Entertainment,"Adventure, Comedy, Mystery, Police, Shounen"
10003,Kago Shintarou Anime Sakuhin Shuu,,https://myanimelist.cdn-dena.com/images/anime/10/27656.jpg,OVA,Original,R+ - Mild Nudity,5.08,0,0,"Comedy, Dementia, Horror, Seinen"
5223,Robotan (1986),,https://myanimelist.cdn-dena.com/images/anime/7/52975.jpg,TV,Unknown,G - All Ages,6.36,Winter 1986,0,"Comedy, Kids"
72,Full Metal Panic? Fumoffu,Full Metal Panic? Fumoffu,https://myanimelist.cdn-dena.com/images/anime/4/75260.jpg,TV,Light novel,PG-13 - Teens 13 or older,8.16,Summer 2003,Kyoto Animation,"Action, Comedy, School"
2800,Candy Candy,,https://myanimelist.cdn-dena.com/images/anime/4/35051.jpg,TV,Unknown,G - All Ages,7.58,Fall 1976,Toei Animation,"Slice of Life, Drama, Shoujo"
36889,Oyasumi Sex,,https://myanimelist.cdn-dena.com/images/anime/9/89270.jpg,OVA,Light novel,Rx - Hentai,0,0,0,Hentai
11579,Jubilee,,https://myanimelist.cdn-dena.com/images/anime/13/32293.jpg,Music,Unknown,G - All Ages,5.23,0,0,"Dementia, Music"
36386,Meiwaku Danchi,,https://myanimelist.cdn-dena.com/images/anime/7/87810.jpg,Music,Original,G - All Ages,3.67,0,0,"Music, School"
20505,Kimi to Boku,Everlasting Heart,https://myanimelist.cdn-dena.com/images/anime/5/54461.jpg,ONA,Unknown,G - All Ages,7.25,0,0,"Slice of Life, Drama"
10827,Wizard Girl Ambitious,,https://myanimelist.cdn-dena.com/images/anime/2/29892.jpg,OVA,Visual novel,Rx - Hentai,6.82,0,PoRO,"Fantasy, Hentai"
10282,Manga Nippon Mukashibanashi,,https://myanimelist.cdn-dena.com/images/anime/5/28281.jpg,TV,Unknown,G - All Ages,6.05,Winter 1975,0,Historical
20047,Sakura Trick,Sakura Trick,https://myanimelist.cdn-dena.com/images/anime/2/56189.jpg,TV,4-koma manga,PG-13 - Teens 13 or older,7.15,Winter 2014,Studio Deen,"Slice of Life, Comedy, Romance, School, Seinen, Shoujo Ai"
25537,Fate/stay night Movie: Heaven's Feel - I. Presage Flower,Fate/stay night: Heaven's Feel - I. Presage Flower,https://myanimelist.cdn-dena.com/images/anime/5/87106.jpg,Movie,Visual novel,R - 17+ (violence & profanity),8.47,0,ufotable,"Action, Fantasy, Magic, Supernatural"
36674,Shukka Fuufu,,https://myanimelist.cdn-dena.com/images/anime/4/88651.jpg,Special,Original,G - All Ages,4.21,0,0,Music
36439,Sword Art Online Movie: Ordinal Scale - Sword Art Offline,,https://myanimelist.cdn-dena.com/images/anime/12/87940.jpg,Special,Light novel,PG-13 - Teens 13 or older,7.23,0,0,Comedy
9536,Robin-kun to 100 nin no Otomodachi,Robin with his 100 Friends,https://myanimelist.cdn-dena.com/images/anime/6/26413.jpg,ONA,Unknown,G - All Ages,5.07,0,0,"Comedy, Kids"
386,H2,,https://myanimelist.cdn-dena.com/images/anime/1/386.jpg,TV,Unknown,PG-13 - Teens 13 or older,7.36,Summer 1995,Production Reed,"Comedy, Romance, Shounen, Sports"
33242,IS: Infinite Stratos 2 - Infinite Wedding,,https://myanimelist.cdn-dena.com/images/anime/12/81040.jpg,Special,Light novel,PG-13 - Teens 13 or older,6.55,0,8bit,"Harem, Comedy, Romance"
34375,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 2 - Tamashii,,https://myanimelist.cdn-dena.com/images/anime/9/86480.jpg,Movie,Light novel,PG-13 - Teens 13 or older,7.94,0,Studio Gokumi,"Drama, Fantasy, Magic, Slice of Life"
16700,Higurashi no Naku Koro ni Kaku: Outbreak,,https://myanimelist.cdn-dena.com/images/anime/12/51063.jpg,OVA,Light novel,R - 17+ (violence & profanity),7.35,0,Studio Deen,"Horror, Mystery, Psychological, Thriller"
24363,Kitsune to Circus,The Big Top Crime,https://myanimelist.cdn-dena.com/images/anime/12/62933.jpg,Movie,Original,G - All Ages,5.05,0,0,"Comedy, Kids"
20353,Gakkou no Yuurei,,https://myanimelist.cdn-dena.com/images/anime/12/54087.jpg,OVA,Unknown,PG-13 - Teens 13 or older,5.77,0,0,"Demons, Horror, School"
33208,Utawarerumono: Itsuwari no Kamen Specials,,https://myanimelist.cdn-dena.com/images/anime/5/79799.jpg,Special,Visual novel,PG-13 - Teens 13 or older,6.68,0,0,"Comedy, Fantasy"
9007,Sore Ike! Anpanman: Black Nose to Mahou no Uta,,https://myanimelist.cdn-dena.com/images/anime/10/24923.jpg,Movie,Unknown,PG - Children,5.9,0,TMS Entertainment,"Comedy, Fantasy, Kids"
4575,Junk Story: Tetsukuzu Monogatari,,https://myanimelist.cdn-dena.com/images/anime/2/29638.jpg,OVA,Unknown,Rx - Hentai,5.11,0,0,"Action, Sci-Fi, Hentai"
6948,Bakemonogatari Recap,,https://myanimelist.cdn-dena.com/images/anime/11/65863.jpg,Special,Light novel,R - 17+ (violence & profanity),7.38,0,Shaft,"Mystery, Romance, Supernatural"
4154,Time Bokan Series: Yattodetaman,Firebird,https://myanimelist.cdn-dena.com/images/anime/5/7645.jpg,TV,Unknown,PG-13 - Teens 13 or older,6.55,Winter 1981,Tatsunoko Production,"Action, Adventure, Comedy, Fantasy, Mecha"
25517,Magic Kaito 1412,,https://myanimelist.cdn-dena.com/images/anime/3/67807.jpg,TV,Manga,PG-13 - Teens 13 or older,7.96,Fall 2014,A-1 Pictures,"Adventure, Comedy, Romance, Shounen"
25987,Tensai Bakavon: Yomigaeru Flanders no Inu,,https://myanimelist.cdn-dena.com/images/anime/11/76904.jpg,Movie,Original,G - All Ages,5.54,0,DLE,"Comedy, Parody"
17791,Kyoto Animation: Ikitaku Naru Omise-hen,Shop,https://myanimelist.cdn-dena.com/images/anime/9/69215.jpg,Special,Original,G - All Ages,6.31,0,Kyoto Animation,Sci-Fi
34366,Kimi dake no Boku de Iru kara,,https://myanimelist.cdn-dena.com/images/anime/10/82794.jpg,Music,Original,PG-13 - Teens 13 or older,6.17,0,0,Music
5962,Metal Fight Beyblade,Metal Fight Beyblade,https://myanimelist.cdn-dena.com/images/anime/13/21387.jpg,TV,Manga,PG - Children,6.7,Spring 2009,Tatsunoko Production/SynergySP/Seven,"Adventure, Comedy, Sports"
2283,Red Baron,,https://myanimelist.cdn-dena.com/images/anime/1/2519.jpg,TV,Unknown,PG-13 - Teens 13 or older,7.23,Spring 1994,0,"Action, Mecha, Sci-Fi, Shounen"
36483,B-Project: Kodou*Ambitious 2,,https://myanimelist.cdn-dena.com/images/anime/4/88090.jpg,TV,Music,PG-13 - Teens 13 or older,0,0,A-1 Pictures,"Music, Shoujo"
22975,Kaibutsu-kun: Demon no Ken,,https://myanimelist.cdn-dena.com/images/anime/10/59587.jpg,Movie,Unknown,G - All Ages,5.85,0,Shin-Ei Animation,"Comedy, Horror, Kids, Shounen"
34798,Yuru Camp△,Laid-Back Camp,https://myanimelist.cdn-dena.com/images/anime/4/89877.jpg,TV,Manga,PG-13 - Teens 13 or older,8.35,Winter 2018,C-Station,"Slice of Life, Comedy"
10161,No.6,No. 6,https://myanimelist.cdn-dena.com/images/anime/2/29759.jpg,TV,Novel,R - 17+ (violence & profanity),7.72,Summer 2011,Bones,"Action, Sci-Fi, Mystery, Drama"
32773,Nintama Rantarou no Uchuu Daibouken with Cosmic Front☆Next,,https://myanimelist.cdn-dena.com/images/anime/12/78607.jpg,Special,Unknown,G - All Ages,5.58,0,Ajia-Do,"Adventure, Space, Comedy, Kids"
9015,O-bake no... Holly,,https://myanimelist.cdn-dena.com/images/anime/6/24954.jpg,TV,Unknown,G - All Ages,6.33,Winter 1991,0,"Comedy, Fantasy, Kids, Magic"
23305,Shin Sei Yariman Gakuen Enkou Nikki The Animation,,https://myanimelist.cdn-dena.com/images/anime/5/63421.jpg,OVA,Visual novel,Rx - Hentai,6.63,0,Seven,Hentai
34723,Youjo Shenki Episode 0,,https://myanimelist.cdn-dena.com/images/anime/4/83711.jpg,ONA,Light novel,G - All Ages,6.06,0,Studio PuYUKAI,Parody
30418,Petit Manga,,https://myanimelist.cdn-dena.com/images/anime/13/72932.jpg,Movie,Unknown,G - All Ages,4.56,0,0,Dementia
1431,Lupin III: Ai no Da Capo - Fujiko's Unlucky Days,Lupin III: The Columbus Files,https://myanimelist.cdn-dena.com/images/anime/9/6858.jpg,Special,Manga,PG-13 - Teens 13 or older,6.98,0,0,"Action, Adventure, Mystery, Comedy, Seinen"
10709,Manga Nihon Keizai Nyuumon,,https://myanimelist.cdn-dena.com/images/anime/9/29513.jpg,TV,Manga,PG-13 - Teens 13 or older,6.33,Fall 1987,Knack Productions,"Slice of Life, Historical, Drama, Seinen"
33023,Touken Ranbu: Hanamaru,Touken Ranbu - Hanamaru,https://myanimelist.cdn-dena.com/images/anime/6/81989.jpg,TV,Card game,PG-13 - Teens 13 or older,6.89,Fall 2016,Doga Kobo,"Action, Slice of Life, Comedy, Historical, Drama, Fantasy"
